Lead_ID,IČO,Company_Name,CZ_NACE_Section,CZ_NACE_Section_Label,Industry,Region_Code,Region_Name,Legal_Form_Code,Legal_Form_Label,Founding_Year,Company_Age_Years,Size_Band,NumberOfEmployees,Annual_Revenue_MCZK__c,LeadSource,Status,Rating,Owner,Web_Interactions__c,Email_Opens__c,Email_Clicks__c,Emails_Sent__c,Email_Open_Rate__c,Form_Submissions__c,Demo_Requested__c,Time_to_First_Response_h__c,Calls_Made__c,Meetings_Held__c,Proposal_Sent__c,Content_Downloads__c,Chatbot_Interactions__c,LinkedIn_Viewed__c,Days_Since_Last_Activity__c,CreatedDate,LastActivityDate,Days_in_Pipeline__c,Rule_Based_Score,Rule_Based_Segment,Conversion_Probability,Win_Probability__c,Converted,Closed_Won,IČO_Duplicate_Flag
00Q0016160,04034368,Flora Food Czech Republic spol. s r.o.,G,Wholesale & Retail,Retail,CZ010,Praha,112,s.r.o.,2015,11,Small,30,200.77,Other,Qualified,Hot,Eva Šimánek,9,3,0,5,0.6326,1,True,99.7,1,0,False,0,1,False,0,2023-04-23,2023-06-18,56,77,High,0.95173,0.327,1,0,0
00Q0016161,25167171,Energetické služby města Volary s.r.o.,D,Electricity & Gas,Energy,CZ031,Jihočeský,112,s.r.o.,1997,29,Small,36,203.59,Cold Call,Contacted,Warm,Martin Novák,1,1,0,6,0.1934,0,False,37.2,1,0,False,1,0,True,20,2023-01-25,2023-02-05,11,27,Low,0.080513,0.177,1,0,0
00Q0016162,03212025,"rPET InWaste, s.r.o.",C,Manufacturing,Manufacturing,CZ064,Jihomoravský,112,s.r.o.,2014,12,Small,42,52.68,Web,Nurturing,Cold,Pavel Kratochvíl,2,5,0,9,0.6321,0,False,7.2,2,2,False,1,0,False,76,2024-05-03,2024-09-26,146,63,High,0.141589,0.213,0,0,0
00Q0016163,03106381,CLEAN LINE s.r.o.,N,Administrative & Support,Other,CZ064,Jihomoravský,112,s.r.o.,2014,12,Medium,208,174.91,LinkedIn,Qualified,Hot,Martin Novák,2,0,0,2,0.1985,2,False,82.5,4,1,True,5,1,True,1,2023-01-04,2023-01-18,14,70,High,0.943454,0.57,1,0,0
00Q0016164,29279925,Výroba knedlí s.r.o.,C,Manufacturing,Manufacturing,CZ064,Jihomoravský,112,s.r.o.,2011,15,Small,14,37.79,Web,Working,Cold,Eva Šimánek,0,2,0,8,0.2832,1,True,57.0,2,0,False,0,0,False,20,2023-04-22,2023-05-12,20,57,Medium,0.315085,0.107,0,0,0
00Q0016165,26009986,Pro ELSYCO s.r.o.,N,Administrative & Support,Other,CZ053,Pardubický,112,s.r.o.,2004,22,Small,16,28.45,Event,Unqualified,Cold,Lucie Horáková,1,2,0,6,0.4056,0,False,41.9,1,0,False,0,0,True,22,2023-12-12,2024-01-07,26,0,Low,0.003835,0.05,0,0,0
00Q0016166,25391771,LENEL spol. s r.o.,C,Manufacturing,Manufacturing,CZ071,Olomoucký,112,s.r.o.,1998,28,Small,11,26.27,Email Campaign,Working,Cold,Pavel Kratochvíl,0,0,0,4,0.2032,1,False,34.5,2,0,False,0,0,True,6,2024-12-21,2025-01-20,30,39,Medium,0.09275,0.089,0,0,0
00Q0016167,28400119,Družstvo Viktory,A,Agriculture,Agriculture,CZ010,Praha,811,Pobočka,2008,18,Small,19,18.83,Web,Working,Warm,Martin Novák,6,2,0,9,0.2258,1,False,43.4,0,0,False,0,1,False,1,2024-08-24,2024-09-03,10,44,Medium,0.026786,0.194,0,0,0
00Q0016168,27350282,BATEX CL s.r.o.,H,Transportation,Transportation,CZ051,Liberecký,112,s.r.o.,2008,18,Small,22,56.54,Web,Unqualified,Cold,Martin Novák,2,4,1,9,0.546,2,False,2.9,2,0,False,0,0,True,93,2024-11-20,2024-11-27,7,14,Low,0.001128,0.064,0,0,0
00Q0016169,03663949,ASTACUS Dent s.r.o.,Q,Healthcare,Healthcare,CZ051,Liberecký,112,s.r.o.,2014,12,Small,31,52.62,Email Campaign,Contacted,Warm,Pavel Kratochvíl,5,1,0,6,0.2137,0,False,15.9,2,0,False,2,0,False,29,2024-06-01,2024-07-24,53,48,Medium,0.256958,0.198,0,0,0
00Q0016170,29084075,Technomix s.r.o.,M,Professional & Scientific,Consulting,CZ032,Plzeňský,112,s.r.o.,2009,17,Medium,69,123.41,Web,Unqualified,Cold,Lucie Horáková,0,7,2,14,0.5708,0,True,27.0,3,1,False,0,1,True,2,2025-02-11,2025-03-04,21,37,Medium,0.127434,0.137,0,0,0
00Q0016171,00037745,Stavební bytové družstvo České Budějovice,L,Real Estate,Real Estate,CZ031,Jihočeský,811,Pobočka,1983,43,Medium,85,112.44,Referral,Contacted,Warm,Lucie Horáková,3,2,0,10,0.2926,0,False,8.9,5,1,False,2,0,True,2,2024-10-13,2024-11-07,25,62,High,0.151082,0.262,0,0,0
00Q0016172,28723686,EVT servis s.r.o.,F,Construction,Construction,CZ042,Ústecký,112,s.r.o.,2010,16,Small,31,47.54,Event,Nurturing,Cold,Lucie Horáková,0,2,0,6,0.4406,0,False,11.7,0,0,False,0,0,False,28,2022-05-26,2022-11-06,164,41,Medium,0.26669,0.091,0,0,0
00Q0016173,09747613,KARTEL Invest s.r.o.,L,Real Estate,Real Estate,CZ010,Praha,112,s.r.o.,2021,5,Small,31,42.22,Web,Nurturing,Cold,Lucie Horáková,1,4,0,11,0.3951,3,False,19.3,2,2,False,2,1,True,0,2025-03-15,2025-03-31,111,64,High,0.621507,0.214,0,0,0
00Q0016174,03487725,PEFA Holding Services s.r.o.,G,Wholesale & Retail,Retail,CZ071,Olomoucký,112,s.r.o.,2014,12,Small,10,79.86,Email Campaign,Nurturing,Warm,Jana Procházková,0,4,0,9,0.5239,0,False,20.2,2,1,False,0,2,True,18,2024-05-12,2024-09-07,118,51,Medium,0.139661,0.251,0,0,0
00Q0016175,29092906,HAMIFRO s.r.o.,M,Professional & Scientific,Consulting,CZ041,Karlovarský,112,s.r.o.,2010,16,Small,39,37.66,Event,Working,Warm,Pavel Kratochvíl,4,4,2,8,0.5187,0,False,36.4,2,1,False,0,0,True,3,2024-10-05,2024-10-19,14,64,High,0.255333,0.264,0,0,0
00Q0016176,46709193,KVARTEX spol. s r.o.,C,Manufacturing,Manufacturing,CZ020,Středočeský,112,s.r.o.,1992,34,Small,17,35.02,Referral,Nurturing,Cold,Tomáš Dvořák,7,6,1,13,0.4982,1,False,31.9,1,0,False,1,0,False,6,2022-02-28,2022-04-28,59,54,Medium,0.421764,0.104,0,0,0
00Q0016177,04569229,"MatyTrans, s.r.o.",H,Transportation,Transportation,CZ052,Královéhradecký,112,s.r.o.,2015,11,Small,15,34.18,Web,Working,Warm,Jana Procházková,0,4,0,9,0.514,1,False,7.7,3,0,False,0,1,True,18,2022-06-02,2022-06-10,8,48,Medium,0.039331,0.198,0,0,0
00Q0016178,29445922,"Stavby Brauner, s.r.o.",F,Construction,Construction,CZ071,Olomoucký,112,s.r.o.,2012,14,Small,14,36.58,Referral,Qualified,Hot,Lucie Horáková,4,5,2,9,0.6647,5,False,40.9,1,0,True,5,3,True,1,2024-01-07,2024-03-23,76,73,High,0.947114,0.523,1,0,0
00Q0016179,05776376,Concierge Advisory s.r.o.,N,Administrative & Support,Other,CZ010,Praha,112,s.r.o.,2017,9,Small,26,31.69,LinkedIn,Nurturing,Cold,Lucie Horáková,13,8,6,12,0.6698,1,False,17.7,2,2,False,4,2,False,13,2023-04-07,2023-08-26,141,71,High,0.603813,0.221,0,0,0
00Q0016180,10953221,AUTO KP PLUS SU s.r.o.,S,Other Services,Other,CZ051,Liberecký,112,s.r.o.,2021,5,Small,25,59.98,Email Campaign,Qualified,Warm,Jana Procházková,1,5,1,8,0.7396,0,False,7.4,3,1,True,0,0,False,4,2022-01-13,2022-02-02,20,71,High,0.826127,0.471,1,1,0
00Q0016181,28197224,Global Invest Bohemia s.r.o.,G,Wholesale & Retail,Retail,CZ020,Středočeský,112,s.r.o.,2007,19,Small,12,79.82,Web,Contacted,Warm,Eva Šimánek,7,7,4,13,0.614,0,True,71.1,1,1,False,1,1,False,24,2024-09-04,2024-11-03,60,65,High,0.772643,0.265,1,1,0
00Q0016182,17095824,ZEMPOL Mochov s.r.o.,A,Agriculture,Agriculture,CZ020,Středočeský,112,s.r.o.,2022,4,Medium,80,114.33,Email Campaign,Contacted,Hot,Jana Procházková,4,2,0,4,0.5338,0,False,27.1,2,1,False,0,0,False,25,2022-07-25,2022-09-20,57,49,Medium,0.543811,0.349,0,0,0
00Q0016183,03639789,PR Chirurgie s.r.o.,Q,Healthcare,Healthcare,CZ010,Praha,112,s.r.o.,2014,12,Small,45,50.46,Web,Qualified,Hot,Lucie Horáková,1,5,2,7,0.7414,0,True,10.4,3,2,True,6,3,False,2,2022-07-03,2022-09-03,62,100,High,0.990847,0.65,1,0,0
00Q0016184,21667683,Fresh & Clean s.r.o.,S,Other Services,Other,CZ010,Praha,112,s.r.o.,2024,2,Small,10,18.77,Email Campaign,Nurturing,Warm,Pavel Kratochvíl,4,1,0,7,0.2427,1,True,112.1,2,0,False,1,1,False,47,2025-01-21,2025-03-31,161,52,Medium,0.282258,0.202,0,0,0
00Q0016185,22346287,Svět Stomatologie s.r.o.,C,Manufacturing,Manufacturing,CZ080,Moravskoslezský,112,s.r.o.,2024,2,Small,15,35.16,Referral,Nurturing,Cold,Pavel Kratochvíl,14,13,2,16,0.8346,3,False,1.3,3,0,False,1,1,False,82,2023-06-24,2023-11-02,131,71,High,0.322148,0.201,0,0,0
00Q0016186,17419123,YK YourKush s.r.o.,G,Wholesale & Retail,Retail,CZ010,Praha,112,s.r.o.,2022,4,Small,13,36.95,Web,Contacted,Warm,Pavel Kratochvíl,1,3,0,5,0.7244,0,False,28.8,1,1,False,1,0,False,12,2023-11-26,2024-01-02,37,60,High,0.170609,0.26,0,0,0
00Q0016187,03656098,Pošumavská zubní s.r.o.,Q,Healthcare,Healthcare,CZ032,Plzeňský,112,s.r.o.,2014,12,Small,19,26.15,Web,Unqualified,Warm,Jana Procházková,2,0,0,6,0.0162,0,False,85.5,1,0,False,0,0,False,0,2022-12-22,2023-01-04,13,0,Low,0.004776,0.15,0,0,0
00Q0016188,19359764,HCS 88 s.r.o.,F,Construction,Construction,CZ020,Středočeský,112,s.r.o.,2023,3,Small,22,35.97,Referral,Unqualified,Cold,Martin Novák,0,0,0,3,0.284,1,False,19.7,4,1,False,0,0,True,181,2024-02-29,2024-04-06,37,10,Low,0.001403,0.11,0,0,0
00Q0016189,19749619,Statek Cidlina s.r.o.,A,Agriculture,Agriculture,CZ052,Královéhradecký,112,s.r.o.,2023,3,Small,10,17.61,Web,New,Cold,Pavel Kratochvíl,5,1,0,12,0.1361,1,True,3.7,2,2,False,7,0,False,5,2024-06-14,2024-06-15,1,62,High,0.329439,0.212,0,0,0
00Q0016190,26730103,GOLF HOUSE s.r.o.,G,Wholesale & Retail,Retail,CZ010,Praha,112,s.r.o.,2002,24,Small,17,65.48,Email Campaign,Contacted,Warm,Eva Šimánek,8,2,0,9,0.3264,0,False,19.5,1,0,False,2,1,False,9,2022-05-11,2022-06-27,47,58,Medium,0.613362,0.208,1,0,0
00Q0016191,60732008,MUREXIN spol. s r.o.,G,Wholesale & Retail,Retail,CZ064,Jihomoravský,112,s.r.o.,1994,32,Small,14,81.55,Event,Unqualified,Warm,Martin Novák,2,0,0,9,0.0076,0,False,7.2,3,0,False,2,0,False,10,2024-12-24,2025-01-02,9,11,Low,0.01657,0.161,0,0,0
00Q0016192,26769590,"CURLING PROMO, s.r.o.",R,Arts & Entertainment,Entertainment,CZ010,Praha,112,s.r.o.,2003,23,Medium,92,143.61,Referral,Qualified,Hot,Eva Šimánek,5,6,1,10,0.6946,0,False,59.2,2,0,True,2,0,True,0,2024-06-08,2024-08-08,61,93,High,0.97603,0.543,1,0,0
00Q0016193,03739091,DENIM retail s.r.o.,G,Wholesale & Retail,Retail,CZ064,Jihomoravský,112,s.r.o.,2015,11,Small,13,48.86,Web,New,Cold,Tomáš Dvořák,0,0,0,5,0.1921,0,False,6.0,4,0,False,0,1,False,1,2025-03-08,2025-03-13,5,45,Medium,0.064698,0.095,0,0,0
00Q0016194,27465519,KOLEX COM s.r.o.,C,Manufacturing,Manufacturing,CZ053,Pardubický,112,s.r.o.,2005,21,Small,15,26.15,Other,Converted,Warm,Martin Novák,15,15,2,19,0.8321,1,False,99.8,1,0,False,1,0,False,0,2023-06-21,2023-07-26,35,45,Medium,0.985685,0.195,1,0,0
00Q0016195,01798316,ELEKTRO-ČERNÝ s.r.o.,C,Manufacturing,Manufacturing,CZ053,Pardubický,112,s.r.o.,2013,13,Small,26,65.45,Partner,Working,Warm,Eva Šimánek,1,2,0,5,0.5309,0,True,2.9,1,2,False,2,0,True,3,2024-01-25,2024-02-18,24,81,High,0.599209,0.331,0,0,0
00Q0016196,28257804,GDiN-family s.r.o.,M,Professional & Scientific,Consulting,CZ010,Praha,112,s.r.o.,2008,18,Small,13,32.51,Other,New,Warm,Martin Novák,3,1,0,11,0.1696,1,False,11.9,3,0,False,0,1,False,10,2024-07-08,2024-07-08,0,57,Medium,0.32934,0.207,0,0,0
00Q0016197,27431312,Liber Mendel Eurasian s.r.o.,G,Wholesale & Retail,Retail,CZ010,Praha,112,s.r.o.,2006,20,Small,38,112.2,Referral,Contacted,Warm,Tomáš Dvořák,2,1,0,13,0.0888,1,False,12.8,3,1,False,1,2,True,57,2023-11-05,2023-12-02,27,65,High,0.614703,0.265,1,0,0
00Q0016198,02360756,"JaraS SERVIS, s.r.o.",S,Other Services,Other,CZ064,Jihomoravský,112,s.r.o.,2013,13,Small,15,29.0,Web,Working,Warm,Jana Procházková,4,1,0,7,0.2799,1,False,29.0,5,1,False,0,1,True,8,2023-09-04,2023-10-01,27,44,Medium,0.376318,0.244,0,0,0
00Q0016199,17331510,MPMK s.r.o.,S,Other Services,Other,CZ063,Kraj Vysočina,112,s.r.o.,2022,4,Small,12,15.0,LinkedIn,New,Cold,Pavel Kratochvíl,4,1,0,8,0.25,1,True,63.6,2,0,False,0,0,False,6,2023-09-14,2023-09-18,4,49,Medium,0.10065,0.099,0,0,0
00Q0016200,00155985,Zemědělské obchodní družstvo Ludmírov,A,Agriculture,Agriculture,CZ071,Olomoucký,811,Pobočka,1976,50,Medium,185,276.02,Event,Contacted,Cold,Jana Procházková,6,3,2,7,0.5466,0,False,21.1,1,0,False,2,0,False,1,2022-03-10,2022-04-27,48,53,Medium,0.140838,0.103,0,0,0
00Q0016201,25489089,DYRŠMÍD s. r. o.,G,Wholesale & Retail,Retail,CZ042,Ústecký,112,s.r.o.,2004,22,Small,39,134.55,Cold Call,Converted,Hot,Eva Šimánek,0,4,0,11,0.4164,0,False,48.2,4,1,True,0,0,False,5,2025-01-05,2025-03-14,68,50,Medium,0.971186,0.55,1,1,0
00Q0016202,03586316,Desima Technology s. r. o.,M,Professional & Scientific,Consulting,CZ010,Praha,112,s.r.o.,2014,12,Small,10,31.02,Web,Nurturing,Warm,Eva Šimánek,11,4,1,12,0.4089,1,True,0.4,1,0,False,0,1,False,50,2022-12-23,2023-03-07,74,93,High,0.910795,0.323,0,0,0
00Q0016203,60777851,MEBES security s.r.o.,N,Administrative & Support,Other,CZ072,Zlínský,112,s.r.o.,1994,32,Small,32,52.36,Web,New,Cold,Jana Procházková,4,1,0,3,0.3575,3,False,7.3,3,0,False,1,0,False,2,2023-09-04,2023-09-07,3,39,Medium,0.063266,0.089,0,0,0
00Q0016204,04626036,SportFotbal s.r.o.,G,Wholesale & Retail,Retail,CZ010,Praha,112,s.r.o.,2015,11,Medium,82,320.53,Cold Call,Working,Warm,Eva Šimánek,3,4,0,13,0.3825,0,False,37.8,4,1,False,0,1,True,29,2024-11-29,2024-12-09,10,59,Medium,0.234403,0.259,0,0,0
00Q0016205,05645760,Swimaholic s.r.o.,G,Wholesale & Retail,Retail,CZ010,Praha,112,s.r.o.,2016,10,Medium,115,840.06,Partner,Contacted,Cold,Tomáš Dvořák,5,9,5,15,0.6201,1,True,42.3,2,1,False,2,1,False,8,2024-11-18,2024-12-17,29,89,High,0.914215,0.189,1,0,0
00Q0016206,04246021,POLYMONT s.r.o.,F,Construction,Construction,CZ020,Středočeský,112,s.r.o.,2015,11,Small,32,29.72,Web,Contacted,Cold,Eva Šimánek,5,6,2,17,0.3912,0,False,12.9,5,2,False,1,2,False,12,2022-05-30,2022-07-26,57,50,Medium,0.132232,0.2,0,0,0
00Q0016207,47677597,"PEHA PROPERTY, a. s.",L,Real Estate,Real Estate,CZ080,Moravskoslezský,121,a.s.,1994,32,Small,25,35.35,Email Campaign,Contacted,Warm,Tomáš Dvořák,0,2,0,5,0.4776,1,False,16.7,3,0,False,2,0,True,30,2025-03-10,2025-03-31,54,43,Medium,0.065431,0.193,0,0,0
00Q0016208,45538425,"HOLD, s.r.o.",F,Construction,Construction,CZ053,Pardubický,112,s.r.o.,1992,34,Small,10,22.0,Email Campaign,New,Cold,Pavel Kratochvíl,1,1,0,4,0.475,1,False,27.3,2,0,False,1,0,False,13,2023-10-24,2023-10-29,5,34,Medium,0.022457,0.084,0,0,0
00Q0016209,06132758,C & C engineering s.r.o.,C,Manufacturing,Manufacturing,CZ080,Moravskoslezský,112,s.r.o.,2017,9,Small,20,89.83,Partner,Qualified,Hot,Lucie Horáková,0,8,4,11,0.7916,1,True,29.9,5,1,True,0,0,False,0,2025-03-10,2025-03-29,19,92,High,0.979764,0.592,1,0,0
00Q0016210,19632215,LF Kinsky s.r.o.,I,Accommodation & Food,Hospitality,CZ010,Praha,112,s.r.o.,2023,3,Small,25,54.8,LinkedIn,Contacted,Cold,Eva Šimánek,3,2,0,10,0.242,1,True,62.8,4,1,False,3,0,False,7,2022-01-04,2022-02-19,46,63,High,0.564127,0.163,1,1,0
00Q0016211,08324433,"Savera Components CZ, s.r.o.",C,Manufacturing,Manufacturing,CZ080,Moravskoslezský,112,s.r.o.,2019,7,Large,253,854.73,Email Campaign,Contacted,Warm,Pavel Kratochvíl,7,4,1,12,0.3572,1,False,41.7,3,2,False,0,0,True,5,2022-08-09,2022-09-06,28,66,High,0.328245,0.316,0,0,0
00Q0016212,25389408,REKTIMONT s.r.o.,C,Manufacturing,Manufacturing,CZ080,Moravskoslezský,112,s.r.o.,1997,29,Small,14,21.35,Referral,New,Cold,Tomáš Dvořák,3,1,0,8,0.1493,0,False,3.8,1,0,False,1,0,True,5,2024-06-09,2024-06-12,3,55,Medium,0.053151,0.105,0,0,0
00Q0016213,29212642,ROVTECH s.r.o.,C,Manufacturing,Manufacturing,CZ010,Praha,112,s.r.o.,2010,16,Small,33,104.85,Cold Call,Working,Warm,Tomáš Dvořák,1,2,0,13,0.1845,0,False,20.8,1,1,False,1,0,False,7,2022-10-20,2022-11-16,27,52,Medium,0.258771,0.252,0,0,0
00Q0016214,10696466,KACUR STAVBY s.r.o.,F,Construction,Construction,CZ010,Praha,112,s.r.o.,2021,5,Small,17,36.27,Web,Qualified,Hot,Tomáš Dvořák,5,5,1,8,0.6464,1,False,19.2,0,2,True,4,1,True,0,2025-03-07,2025-03-31,32,89,High,0.959395,0.639,1,0,0
00Q0016215,28135202,"Kubák, tkalcovna Strmilov, k. s.",C,Manufacturing,Manufacturing,CZ031,Jihočeský,112,s.r.o.,2011,15,Small,32,62.24,Web,Contacted,Warm,Pavel Kratochvíl,0,0,0,9,0.1014,0,False,94.3,0,0,False,0,0,False,2,2022-10-01,2022-11-12,42,32,Medium,0.126909,0.182,1,0,0
00Q0016216,07134631,SHAN SHAN s.r.o.,I,Accommodation & Food,Hospitality,CZ010,Praha,112,s.r.o.,2018,8,Medium,59,114.61,Web,Nurturing,Warm,Tomáš Dvořák,4,2,1,8,0.3442,0,False,77.7,1,0,False,1,0,True,33,2024-12-28,2025-03-30,92,48,Medium,0.11717,0.198,0,0,0
00Q0016217,07079206,INDIVIDUALITA s.r.o.,I,Accommodation & Food,Hospitality,CZ031,Jihočeský,112,s.r.o.,2018,8,Small,10,24.31,Web,Nurturing,Cold,Lucie Horáková,13,6,2,11,0.6106,0,False,3.2,1,2,False,1,0,False,7,2024-10-19,2025-02-18,122,63,High,0.438768,0.213,0,0,0
00Q0016218,29287979,NEUROLOGIE Popelka s.r.o.,Q,Healthcare,Healthcare,CZ064,Jihomoravský,112,s.r.o.,2011,15,Small,22,30.86,Referral,Working,Warm,Pavel Kratochvíl,2,6,3,10,0.6573,1,False,8.7,3,0,False,2,1,False,3,2023-12-10,2023-12-23,13,64,High,0.440239,0.214,0,0,0
00Q0016219,27205436,"TD KLIMA, s.r.o.",C,Manufacturing,Manufacturing,CZ010,Praha,112,s.r.o.,2005,21,Small,46,42.94,Referral,Working,Cold,Pavel Kratochvíl,0,0,0,1,0.2811,0,False,18.2,1,0,False,0,0,True,14,2023-08-18,2023-09-02,15,63,High,0.219615,0.113,0,0,0
00Q0016220,46679626,AGOS stavební a.s. Pelhřimov,F,Construction,Construction,CZ063,Kraj Vysočina,121,a.s.,1992,34,Large,400,834.25,Email Campaign,Contacted,Warm,Lucie Horáková,0,6,3,11,0.5791,0,False,14.1,0,0,False,1,0,False,30,2022-04-23,2022-05-13,20,54,Medium,0.126725,0.204,0,0,0
00Q0016221,11692880,SILOG s.r.o.,H,Transportation,Transportation,CZ071,Olomoucký,112,s.r.o.,2021,5,Small,15,44.35,Event,Contacted,Cold,Tomáš Dvořák,9,6,0,11,0.6051,0,False,36.7,1,2,False,1,0,False,0,2025-01-09,2025-02-11,33,61,High,0.689409,0.211,1,0,0
00Q0016222,17887801,IARIOMA HERMAN s.r.o.,F,Construction,Construction,CZ010,Praha,112,s.r.o.,2023,3,Small,14,16.29,Web,Unqualified,Cold,Lucie Horáková,1,3,0,8,0.4012,1,False,22.2,2,0,False,0,0,False,3,2025-03-30,2025-03-31,33,9,Low,0.001666,0.059,0,0,0
00Q0016223,24234958,Amonit interiéry s.r.o.,F,Construction,Construction,CZ010,Praha,112,s.r.o.,2012,14,Small,14,21.85,Email Campaign,Qualified,Hot,Martin Novák,10,5,1,7,0.8519,1,True,18.9,3,0,True,2,1,True,1,2024-06-22,2024-07-31,39,97,High,0.98713,0.547,1,1,0
00Q0016224,07178263,DORVES TRADE s.r.o.,M,Professional & Scientific,Consulting,CZ010,Praha,112,s.r.o.,2018,8,Small,14,25.04,Web,New,Cold,Jana Procházková,2,0,0,3,0.0781,3,True,7.4,1,0,False,0,0,False,3,2022-02-21,2022-02-21,0,74,High,0.737154,0.124,0,0,0
00Q0016225,25393588,Dřevo - AKORD s.r.o.,C,Manufacturing,Manufacturing,CZ080,Moravskoslezský,112,s.r.o.,1998,28,Small,14,90.52,Email Campaign,Contacted,Cold,Lucie Horáková,5,2,0,9,0.2309,2,True,77.6,3,0,False,0,0,True,8,2022-02-25,2022-03-11,14,52,Medium,0.472415,0.102,0,0,0
00Q0016226,07438915,NÁBYTEK MIKULÍK s.r.o.,C,Manufacturing,Manufacturing,CZ064,Jihomoravský,112,s.r.o.,2018,8,Medium,246,421.62,LinkedIn,Working,Cold,Lucie Horáková,10,11,4,12,0.9193,2,True,104.3,4,1,False,1,0,True,22,2025-02-17,2025-03-05,16,80,High,0.869262,0.18,0,0,0
00Q0016227,04357809,C.S.I. Logistics s.r.o.,H,Transportation,Transportation,CZ010,Praha,112,s.r.o.,2015,11,Small,14,37.88,Web,Contacted,Cold,Pavel Kratochvíl,0,0,0,10,0.0271,2,False,14.0,2,0,False,1,1,False,1,2023-02-17,2023-03-05,16,50,Medium,0.029824,0.1,0,0,0
00Q0016228,05730198,EP Intermodal a.s.,L,Real Estate,Real Estate,CZ010,Praha,121,a.s.,2017,9,Small,27,31.1,Email Campaign,Nurturing,Cold,Lucie Horáková,1,1,0,7,0.2239,0,False,34.3,1,0,False,2,1,False,13,2024-05-02,2024-06-09,38,51,Medium,0.173897,0.101,0,0,0
00Q0016229,24737453,ORTOKLINIK-STAŠA s.r.o.,Q,Healthcare,Healthcare,CZ010,Praha,112,s.r.o.,2010,16,Small,27,50.66,Cold Call,Nurturing,Cold,Pavel Kratochvíl,4,1,0,9,0.1561,0,False,41.9,0,0,False,0,1,False,63,2022-03-14,2022-07-22,130,44,Medium,0.069573,0.094,0,0,0
00Q0016230,09383786,"Ekonomia JH HELP, s.r.o.",M,Professional & Scientific,Consulting,CZ020,Středočeský,112,s.r.o.,2020,6,Small,15,23.59,Event,Unqualified,Cold,Pavel Kratochvíl,3,0,0,3,0.1682,1,True,78.5,2,1,False,1,2,False,142,2023-08-19,2023-10-03,45,24,Low,0.032648,0.124,0,0,0
00Q0016231,45193363,BRANO a.s.,C,Manufacturing,Manufacturing,CZ080,Moravskoslezský,121,a.s.,1992,34,Small,45,45.39,Email Campaign,Working,Cold,Tomáš Dvořák,0,5,2,10,0.5189,1,True,53.1,3,0,False,0,0,True,1,2024-09-19,2024-10-10,21,55,Medium,0.555012,0.105,0,0,0
00Q0016232,25275071,"TWMA, s.r.o.",R,Arts & Entertainment,Entertainment,CZ020,Středočeský,112,s.r.o.,1997,29,Small,48,59.97,LinkedIn,Qualified,Hot,Jana Procházková,1,4,1,7,0.6637,3,True,40.0,2,0,True,0,0,True,4,2022-09-17,2022-10-31,44,78,High,0.925495,0.528,1,0,0
00Q0016233,25542141,"BK BUS, s.r.o.",H,Transportation,Transportation,CZ063,Kraj Vysočina,112,s.r.o.,1998,28,Small,14,26.93,Event,New,Cold,Eva Šimánek,15,11,2,13,0.9115,4,False,43.0,3,0,False,3,0,False,28,2023-11-10,2023-11-11,1,58,Medium,0.124745,0.108,0,0,0
00Q0016234,07920717,Food Solutions s.r.o.,C,Manufacturing,Manufacturing,CZ080,Moravskoslezský,112,s.r.o.,2019,7,Small,17,44.48,Event,Nurturing,Hot,Lucie Horáková,4,1,0,5,0.3595,1,False,13.8,3,1,False,0,0,True,72,2024-11-12,2024-12-24,42,54,Medium,0.385164,0.354,0,0,0
00Q0016235,14132885,DIGI FUND s.r.o.,J,Information & Communication,Technology,CZ064,Jihomoravský,112,s.r.o.,2022,4,Medium,176,494.48,Event,Working,Cold,Martin Novák,7,1,0,5,0.2197,0,False,17.4,3,0,False,2,0,False,6,2022-10-28,2022-11-17,20,75,High,0.455136,0.125,0,0,0
00Q0016236,04749693,CULMEX s.r.o.,L,Real Estate,Real Estate,CZ042,Ústecký,112,s.r.o.,2016,10,Small,10,19.49,Referral,Unqualified,Warm,Lucie Horáková,1,0,0,5,0.0241,1,False,82.6,2,0,False,1,0,False,91,2024-05-10,2024-05-17,7,3,Low,0.001032,0.153,0,0,0
00Q0016237,45280401,"PANAS, spol. s r.o.",G,Wholesale & Retail,Retail,CZ010,Praha,112,s.r.o.,1992,34,Medium,67,214.07,Web,Working,Warm,Eva Šimánek,2,3,0,6,0.5631,3,True,49.0,5,0,False,1,1,True,19,2022-02-12,2022-03-05,21,75,High,0.854792,0.225,0,0,0
00Q0016238,21757364,Finag s.r.o.,M,Professional & Scientific,Consulting,CZ031,Jihočeský,112,s.r.o.,2024,2,Small,35,49.86,Web,Unqualified,Cold,Lucie Horáková,1,3,1,5,0.7353,0,False,60.5,2,0,False,0,0,False,134,2024-04-24,2024-06-08,45,16,Low,0.002068,0.066,0,0,0
00Q0016239,03794920,"PPL Group, s.r.o.",J,Information & Communication,Technology,CZ020,Středočeský,112,s.r.o.,2015,11,Large,497,1381.2,Email Campaign,Working,Hot,Pavel Kratochvíl,9,11,6,13,0.9023,0,True,86.9,2,2,False,2,0,True,18,2024-08-17,2024-08-30,13,88,High,0.916828,0.438,0,0,0
